body,label
Congratulations! You've won $198474 in our international lottery. Please send your bank details to claim your prize.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/9855,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Dear Emily, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/1142,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-423-570-7711 for assistance.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/3097,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/9052,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/8318,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Pat, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/7174,1
You have been selected for a government grant of $135444. Submit your SSN to receive it.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi John, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have an unclaimed inheritance of $809946. Contact us to process your claim.,1
"Hello Jane, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/5823,1
You have been selected for a government grant of $462734. Submit your SSN to receive it.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/6275,1
You have an unclaimed inheritance of $738490. Contact us to process your claim.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/5724,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hi Taylor, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/3731,1
You have been selected for a government grant of $616868. Submit your SSN to receive it.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/1072,1
"Hello Taylor, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/2272,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-892-787-9653 for assistance.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-905-897-5701 for assistance.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/5600,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/4241,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/4038,1
You have been selected for a government grant of $73377. Submit your SSN to receive it.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/2317,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/2222,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-513-895-6343 for assistance.,1
You have an unclaimed inheritance of $44994. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Congratulations! You've won $517056 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/1440,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/4145,1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Dear Alex, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have an unclaimed inheritance of $999916. Contact us to process your claim.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-408-519-1213 for assistance.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/7231,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-477-996-3575 for assistance.,1
"Hello Casey, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/7358,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/6993,1
Congratulations! You've won $710603 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hello Morgan, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-627-656-4842 for assistance.,1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/3780,1
You have an unclaimed inheritance of $843058. Contact us to process your claim.,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/2072,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/6505,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-287-803-5863 for assistance.,1
"Hi Pat, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have an unclaimed inheritance of $832408. Contact us to process your claim.,1
"Hello Pat, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have an unclaimed inheritance of $412192. Contact us to process your claim.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-648-915-7775 for assistance.,1
"Dear Pat, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/9906,1
"Dear Emily, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
"Dear John, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
Congratulations! You've won $48039 in our international lottery. Please send your bank details to claim your prize.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $96490. Submit your SSN to receive it.,1
"Dear Chris, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
Congratulations! You've won $637344 in our international lottery. Please send your bank details to claim your prize.,1
Congratulations! You've won $872720 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Jordan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/5099,1
"Dear Casey, I am a prince from South Africa and I need your help transferring $10 million. You will be rewarded.",1
"Hello Jane, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have an unclaimed inheritance of $298518. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/7181,1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-343-770-4296 for assistance.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/4565,1
"Hello Jordan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Pat, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-654-187-6082 for assistance.,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/6132,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Taylor, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $854350. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/5359,1
"Dear Taylor, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2586,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/4866,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-305-128-9060 for assistance.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/3399,1
You have been selected for a government grant of $421855. Submit your SSN to receive it.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/2337,1
"Dear John, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/8383,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/7574,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/8585,1
"Dear Alex, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/1356,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/3373,1
"Hi Chris, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/1973,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/7273,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/6795,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/1309,1
"Dear Taylor, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
Congratulations! You've won $409764 in our international lottery. Please send your bank details to claim your prize.,1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have been selected for a government grant of $763736. Submit your SSN to receive it.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/1665,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/9536,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/5374,1
"Dear Morgan, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/3033,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/2532,1
Congratulations! You've won $758656 in our international lottery. Please send your bank details to claim your prize.,1
"Dear Emily, I am a prince from Pakistan and I need your help transferring $10 million. You will be rewarded.",1
You have been selected for a government grant of $909110. Submit your SSN to receive it.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have an unclaimed inheritance of $750131. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $679556. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/8087,1
"Hello Jordan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have an unclaimed inheritance of $227128. Contact us to process your claim.,1
"Hi Jane, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Emily, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $887141. Contact us to process your claim.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/2303,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/7625,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/3411,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/3190,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/7042,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://verify.example.com/8143,1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have an unclaimed inheritance of $77850. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/1454,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/2196,1
Congratulations! You've won $40847 in our international lottery. Please send your bank details to claim your prize.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Casey, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/6800,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/1453,1
Congratulations! You've won $88633 in our international lottery. Please send your bank details to claim your prize.,1
"Hello Casey, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/9352,1
"Hello John, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have been selected for a government grant of $971301. Submit your SSN to receive it.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/4765,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/7224,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/5719,1
"Dear Pat, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
"Hi Jane, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/1905,1
Congratulations! You've won $52140 in our international lottery. Please send your bank details to claim your prize.,1
You have an unclaimed inheritance of $176410. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/3205,1
"Dear Jane, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $904202. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/1966,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-228-763-3691 for assistance.,1
You have an unclaimed inheritance of $789808. Contact us to process your claim.,1
"Dear John, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have been selected for a government grant of $543693. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/2481,1
"Hi Pat, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/5237,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/6964,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/7173,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have an unclaimed inheritance of $552365. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
You have been selected for a government grant of $647725. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7464,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/8805,1
You have been selected for a government grant of $384932. Submit your SSN to receive it.,1
"Dear John, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
You have been selected for a government grant of $280816. Submit your SSN to receive it.,1
"Hello Casey, your email has won a new iPhone! Provide your shipping address to receive it.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/4048,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/6600,1
"Hello Taylor, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Congratulations! You've won $757405 in our international lottery. Please send your bank details to claim your prize.,1
"Dear Morgan, I am a prince from Ghana and I need your help transferring $10 million. You will be rewarded.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/3792,1
You have an unclaimed inheritance of $619104. Contact us to process your claim.,1
"Hello Taylor, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have been selected for a government grant of $665018. Submit your SSN to receive it.,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $518256. Contact us to process your claim.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2600,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Dear Jordan, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-858-802-6627 for assistance.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/9096,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-252-751-8471 for assistance.,1
"Dear Emily, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
You have been selected for a government grant of $650917. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/5092,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/7946,1
Congratulations! You've won $62748 in our international lottery. Please send your bank details to claim your prize.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/9888,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/9238,1
Congratulations! You've won $239893 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/5859,1
Congratulations! You've won $119411 in our international lottery. Please send your bank details to claim your prize.,1
Congratulations! You've won $544664 in our international lottery. Please send your bank details to claim your prize.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/3010,1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Congratulations! You've won $797087 in our international lottery. Please send your bank details to claim your prize.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Dear Jane, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
"Hi Chris, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Dear Emily, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
Congratulations! You've won $962715 in our international lottery. Please send your bank details to claim your prize.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-449-833-7681 for assistance.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-571-456-4628 for assistance.,1
"Dear Pat, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/2694,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/3322,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/9659,1
Congratulations! You've won $70150 in our international lottery. Please send your bank details to claim your prize.,1
"Hello John, your email has won a new iPhone! Provide your shipping address to receive it.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/2530,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/9853,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-373-182-8354 for assistance.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/3807,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/7349,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/8087,1
"Hello Alex, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Jordan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://update.example.com/1117,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/1589,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/2705,1
"Dear Pat, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/9879,1
"Dear Morgan, I am a prince from South Africa and I need your help transferring $10 million. You will be rewarded.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/4380,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/5883,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-329-649-6233 for assistance.,1
You have an unclaimed inheritance of $733535. Contact us to process your claim.,1
You have an unclaimed inheritance of $239997. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/2443,1
You have been selected for a government grant of $308888. Submit your SSN to receive it.,1
Congratulations! You've won $633519 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/3398,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $58860. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/8498,1
Congratulations! You've won $767916 in our international lottery. Please send your bank details to claim your prize.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/5542,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
"Hi Chris, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/9477,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/9960,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/4668,1
"Dear Pat, I am a prince from South Africa and I need your help transferring $10 million. You will be rewarded.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/4622,1
Congratulations! You've won $480639 in our international lottery. Please send your bank details to claim your prize.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/4287,1
You have an unclaimed inheritance of $192474. Contact us to process your claim.,1
Congratulations! You've won $18235 in our international lottery. Please send your bank details to claim your prize.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://update.example.com/5051,1
Congratulations! You've won $107694 in our international lottery. Please send your bank details to claim your prize.,1
Congratulations! You've won $185403 in our international lottery. Please send your bank details to claim your prize.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/4055,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/7822,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/6253,1
"Hi Pat, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/1008,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/9721,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hi Casey, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Congratulations! You've won $665786 in our international lottery. Please send your bank details to claim your prize.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/8680,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
Congratulations! You've won $116305 in our international lottery. Please send your bank details to claim your prize.,1
You have been selected for a government grant of $625934. Submit your SSN to receive it.,1
You have been selected for a government grant of $140540. Submit your SSN to receive it.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/2263,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-854-119-3116 for assistance.,1
You have an unclaimed inheritance of $593371. Contact us to process your claim.,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have been selected for a government grant of $623329. Submit your SSN to receive it.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/8973,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/1362,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/4052,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://login.example.com/2870,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/4423,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/4173,1
"Hello Emily, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/8410,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-457-638-3100 for assistance.,1
"Hello Chris, your email has won a new iPhone! Provide your shipping address to receive it.",1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/5085,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/6582,1
"Dear Casey, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
You have an unclaimed inheritance of $135452. Contact us to process your claim.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/2544,1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/9689,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/2530,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-304-914-8282 for assistance.,1
"Hello Morgan, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-400-535-8955 for assistance.,1
"Hello Casey, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $606683. Contact us to process your claim.,1
